River,Year,NOS,FIELD_SET,Discharge,SS,TP,DRP,NIT,TKN,CHL,TN,PTN,TPP,PP
Raisin,1996,299,Loads,670.128,54900,115,10.2,3120,700,24100,3820,0.816753927,,104.8
Raisin,1997,313,Loads,835.499,67800,168,19.3,4360,905,28700,5265,0.828110161,,148.7
Raisin,1998,301,Loads,885.276,85700,200,22.7,3460,944,28000,4404,0.78564941,,177.3
Raisin,1999,279,Loads,666.323,67800,110,19.5,3620,707,23500,4327,0.836607349,,90.5
Raisin,2000,289,Loads,551.696,71900,111,20.7,2980,736,22400,3716,0.801937567,,90.3
Raisin,2001,302,Loads,706.087,71300,140,30,3740,848,30500,4588,0.815170009,,110
Raisin,2002,300,Loads,883.313,93200,198,29.7,3890,964,33200,4854,0.801400906,,168.3
Raisin,2003,289,Loads,432.811,67100,99,19.1,2730,672,21500,3402,0.802469136,,79.9
Raisin,2004,289,Loads,691.41,74600,127,26.3,4090,830,33700,4920,0.831300813,,100.7
Raisin,2005,253,Loads,586,56000,100,22.7,2560,612,29500,3172,0.807061791,,77.3
Raisin,2006,303,Loads,817,62900,140,35.3,4800,909,42600,5709,0.840777719,,104.7
Raisin,2007,331,Loads,979,51400,202,60,3500,1010,35000,4510,0.776053215,,142
Raisin,2008,111,Loads,1098,49200,172,42,3600,1130,37300,4730,0.761099366,,130
Raisin,2009,343,Loads,950,43200,128,26.3,2630,1090,31600,3720,0.706989247,,101.7
Raisin,2010,(145),Loads,750,20900,83.2,20.2,2110,677,28000,2787,0.757086473,,63
Raisin,2011,159,Loads,887,42500,135,34.6,3320,852,29200,4172,0.7957814,,100.4
Raisin,2012,0,Loads,930,50700,163,37.8,2860,981,31400,3841,0.744597761,,125.2
Raisin,2013,,Loads,583,17500,67.7,17.3,2290,554,22300,3701,0.618751689,,50.4
Raisin,2014,180,Loads,658,18300,79.7,24.5,1730,610,25300,2340,0.739316239,,55.2
Raisin,2015,201,Loads,657,20200,88.9,37.5,2270,712,26900,2982,0.761234071,,51.4
Raisin,1975,,Unit area loads,22.71322712,,,,,,,,,,0
Raisin,1976,,Unit area loads,31.15994813,,,,,,,,,,
Raisin,1977,,Unit area loads,16.73471656,,,,,,,,,,
Raisin,1978,,Unit area loads,29.04512783,,,,,,,,,,
Raisin,1979,,Unit area loads,20.03223416,,,,,,,,,,
Raisin,1980,,Unit area loads,30.92386069,,,,,,,,,,
Raisin,1981,,Unit area loads,34.57369396,,,,,,,,,,
Raisin,1982,223,Unit area loads,34.28158577,156.7247129,0.600222305,0.170804001,7.336050389,4.149685069,107.0766951,11.48573546,,,0.429418303
Raisin,1983,312,Unit area loads,32.39859207,256.0207484,0.774360874,0.14486847,12.96776584,3.964431271,100.4075584,16.93219711,,,0.629492405
Raisin,1984,313,Unit area loads,27.90059281,194.5164876,0.600222305,0.105594665,11.70804001,3.412374954,90.03334568,15.12041497,,,0.49462764
Raisin,1985,310,Unit area loads,30.26039274,254.1682104,0.744720267,0.039644313,12.85661356,3.816228233,97.81400519,16.67284179,,,0.705075954
Raisin,1986,304,Unit area loads,28.74757318,193.7754724,0.537236013,0.052241571,11.04112634,4.075583549,110.0407558,15.11670989,,,0.484994442
Raisin,1987,302,Unit area loads,21.05609485,87.06928492,0.281585773,0.08929233,8.447573175,2.749166358,88.18080771,11.19673953,,,0.192293442
Raisin,1988,294,Unit area loads,21.28228974,110.781771,0.355687292,0.041867358,9.559095961,2.434234902,78.91811782,11.99333086,,,0.313819933
Raisin,1989,266,Unit area loads,28.68899592,237.1248611,0.533530937,0.066691367,15.07965913,3.627269359,90.77436087,18.70692849,,,0.46683957
Raisin,1990,278,Unit area loads,29.04331234,203.7791775,0.515005558,0.064838829,13.07891812,3.278992219,90.40385328,16.35791034,,,0.450166728
Raisin,1991,295,Unit area loads,29.14312708,174.5090774,0.474249722,0.073360504,11.11522786,2.956650611,87.06928492,14.07187847,,,0.400889218
Raisin,1992,298,Unit area loads,24.16943312,153.0196369,0.377917747,0.055576139,14.63505002,2.200815117,82.62319378,16.83586514,,,0.322341608
Raisin,1993,308,Unit area loads,40.96294924,242.3119674,0.670618748,0.096331975,10.70766951,3.927380511,95.22045202,14.63505002,,,0.574286773
Raisin,1994,304,Unit area loads,20.60881808,89.29233049,0.240829937,0.024082994,7.521304187,1.61170804,71.13745832,9.133012227,,,0.216746943
Raisin,1995,306,Unit area loads,21.74475732,134.1237495,0.314931456,0.044831419,9.522045202,1.982215635,78.54761023,11.50426084,,,0.270100037
Raisin,1996,299,Unit area loads,24.82875139,203.4086699,0.426083735,0.037791775,11.55983698,2.593553168,89.29233049,14.15339014,,,0.38829196
Raisin,1997,313,Unit area loads,30.95587255,251.2041497,0.62245276,0.071507966,16.15413116,3.353093738,106.3356799,19.5072249,,,0.550944794
Raisin,1998,301,Unit area loads,32.8001482,317.5250093,0.741015191,0.084105224,12.8195628,3.497591701,103.7421267,16.3171545,,,0.656909967
Raisin,1999,279,Unit area loads,24.68777325,251.2041497,0.407558355,0.072248981,13.41237495,2.6194887,87.06928492,16.03186365,,,0.335309374
Raisin,2000,289,Unit area loads,20.44075584,266.3949611,0.411263431,0.076695072,11.04112634,2.726935902,82.99370137,13.76806225,,,0.334568359
Raisin,2001,302,Unit area loads,26.16105965,264.1719155,0.518710634,0.111152279,13.85698407,3.141904409,113.0048166,16.99888848,,,0.407558355
Raisin,2002,300,Unit area loads,32.72741756,345.3130789,0.733605039,0.110040756,14.41274546,3.57169322,123.0085217,17.98443868,,,0.623564283
Raisin,2003,289,Unit area loads,16.03597629,248.6105965,0.366802519,0.070766951,10.11485735,2.489811041,79.65913301,12.6046684,,,0.296035569
Raisin,2004,289,Unit area loads,25.61726565,276.3986662,0.470544646,0.097443498,15.15376065,3.075213042,124.8610597,18.22897369,,,0.373101149
Raisin,2005,253,Unit area loads,21.71174509,207.4842534,0.370507595,0.084105224,9.484994442,2.267506484,109.2997406,11.75250093,,,0.286402371
Raisin,2006,303,Unit area loads,30.27047054,233.0492775,0.518710634,0.130789181,17.78436458,3.367914042,157.8362356,21.15227862,,,0.387921452
Raisin,2007,331,Unit area loads,36.27269359,190.440904,0.748425343,0.222304557,12.96776584,3.742126714,129.6776584,16.70989255,,,0.526120785
Raisin,2008,111,Unit area loads,40.68173398,182.2897369,0.637273064,0.15561319,13.33827343,4.186735828,138.1993331,17.52500926,,,0.481659874
Raisin,2009,343,Unit area loads,35.19822156,160.0592812,0.474249722,0.097443498,9.744349759,4.03853279,117.0804001,13.78288255,,,0.376806225
Raisin,2010,(145),Unit area loads,27.78806966,77.43608744,0.308262319,0.074842534,7.817710263,2.508336421,103.7421267,10.32604668,,,0.233419785
Raisin,2011,159,Unit area loads,32.86402371,157.465728,0.500185254,0.128195628,12.30085217,3.156724713,108.1882179,15.45757688,,,0.371989626
Raisin,2012,0,Unit area loads,34.45720637,187.8473509,0.603927381,0.140051871,10.59651723,3.634679511,116.339385,14.23119674,,,0.463875509
Raisin,2013,,Unit area loads,21.60059281,64.8388292,0.250833642,0.064097814,8.484623935,2.052612079,82.62319378,13.71248611,,,0.186735828
Raisin,2014,180,Unit area loads,24.37939978,67.80288996,0.295294554,0.090774361,6.409781401,2.260096332,93.73842164,8.669877732,,,0.204520193
Raisin,2015,201,Unit area loads,24.34234902,74.84253427,0.329381252,0.138940348,8.410522416,2.638014079,99.66654316,11.04853649,,,0.190440904
Raisin,1975,,Flow weighted mean concentrations,,,,,,,,,,,
Raisin,1976,,Flow weighted mean concentrations,,,,,,,,,,,
Raisin,1977,,Flow weighted mean concentrations,,,,,,,,,,,
Raisin,1978,,Flow weighted mean concentrations,,,,,,,,,,,
Raisin,1979,,Flow weighted mean concentrations,,,,,,,,,,,
Raisin,1980,,Flow weighted mean concentrations,,,,,,,,,,,
Raisin,1981,,Flow weighted mean concentrations,,,,,,,,,,,
Raisin,1982,223,Flow weighted mean concentrations,,45.71687958,0.175085922,0.049823833,2.139939044,1.21047057,31.23446383,3.350409615,,,0.125262088
Raisin,1983,312,Flow weighted mean concentrations,,79.02218339,0.239010656,0.044714434,4.002570794,1.223643071,30.99133386,5.226213865,,,0.194296222
Raisin,1984,313,Flow weighted mean concentrations,,69.71768983,0.215128871,0.037846746,4.19634095,1.223047473,32.26933072,5.419388423,,,0.177282126
Raisin,1985,310,Flow weighted mean concentrations,,83.9936919,0.246103966,0.013101057,4.248660509,1.261129776,32.32410301,5.509790285,,,0.233002909
Raisin,1986,304,Flow weighted mean concentrations,,67.40585413,0.186880475,0.018172515,3.840715971,1.417713949,38.27827663,5.25842992,,,0.16870796
Raisin,1987,302,Flow weighted mean concentrations,,41.35110786,0.133731242,0.042406881,4.011937273,1.305639235,41.87899434,5.317576508,,,0.091324362
Raisin,1988,294,Flow weighted mean concentrations,,52.05350195,0.167128301,0.019672394,4.491573078,1.143784307,37.08159169,5.635357385,,,0.147455907
Raisin,1989,266,Flow weighted mean concentrations,,82.65359362,0.185970586,0.023246323,5.256251969,1.26434169,31.64082881,6.520593659,,,0.162724262
Raisin,1990,278,Flow weighted mean concentrations,,70.16389009,0.177323286,0.022324874,4.503246037,1.129000777,31.12725306,5.632246814,,,0.154998412
Raisin,1991,295,Flow weighted mean concentrations,,59.88001114,0.16273124,0.025172489,3.814013448,1.014527577,29.87643868,4.828541025,,,0.137558752
Raisin,1992,298,Flow weighted mean concentrations,,63.31122295,0.156361858,0.022994391,6.055189604,0.91057788,34.18499447,6.965767484,,,0.133367467
Raisin,1993,308,Flow weighted mean concentrations,,59.15393591,0.163713492,0.023516855,2.613988911,0.958764099,23.24550692,3.57275301,,,0.140196637
Raisin,1994,304,Flow weighted mean concentrations,,43.32724475,0.116857714,0.011685771,3.6495563,0.782047779,34.51797092,4.431604079,,,0.105171943
Raisin,1995,306,Flow weighted mean concentrations,,61.6809595,0.144830982,0.020617116,4.379007345,0.911583241,36.12255087,5.290590587,,,0.124213866
Raisin,1996,299,Flow weighted mean concentrations,,81.92464723,0.171609006,0.015220973,4.655826946,1.044576559,35.96327866,5.700403505,,,0.156388033
Raisin,1997,313,Flow weighted mean concentrations,,81.14910969,0.20107744,0.023099968,5.218438322,1.083185019,34.35072932,6.301623341,,,0.177977472
Raisin,1998,301,Flow weighted mean concentrations,,96.80596786,0.225918245,0.025641721,3.908385633,1.066334115,31.62855426,4.974719748,,,0.200276524
Raisin,1999,279,Flow weighted mean concentrations,,101.7524534,0.165085101,0.029265086,5.432800609,1.06104697,35.26818075,6.493847578,,,0.135820015
Raisin,2000,289,Flow weighted mean concentrations,,130.3253966,0.201197761,0.037520664,5.401525478,1.334068037,40.60207071,6.735593515,,,0.163677098
Raisin,2001,302,Flow weighted mean concentrations,,100.9790578,0.19827585,0.042487682,5.296797703,1.200985148,43.19581015,6.497782851,,,0.155788168
Raisin,2002,300,Flow weighted mean concentrations,,105.5118627,0.224156103,0.033623415,4.403874957,1.091345876,37.58577084,5.495220833,,,0.190532688
Raisin,2003,289,Flow weighted mean concentrations,,155.0330283,0.228737255,0.044130117,6.307603088,1.55264076,49.67526241,7.860243848,,,0.184607138
Raisin,2004,289,Flow weighted mean concentrations,,107.89546,0.18368262,0.038038212,5.915448142,1.200445467,48.74097858,7.115893609,,,0.145644408
Raisin,2005,253,Flow weighted mean concentrations,,95.56313993,0.170648464,0.038737201,4.368600683,1.044368601,50.34129693,5.412969283,,,0.131911263
Raisin,2006,303,Flow weighted mean concentrations,,76.98898409,0.171358629,0.043206854,5.875152999,1.112607099,52.14198286,6.987760098,,,0.128151775
Raisin,2007,331,Flow weighted mean concentrations,,52.50255363,0.206332993,0.061287028,3.575076609,1.031664964,35.75076609,4.606741573,,,0.145045965
Raisin,2008,111,Flow weighted mean concentrations,,,,,,,,,,,
Raisin,2009,343,Flow weighted mean concentrations,,45.47368421,0.134736842,0.027684211,2.768421053,1.147368421,33.26315789,3.915789474,,,0.107052632
Raisin,2010,(145),Flow weighted mean concentrations,,,,,,,,,,,
Raisin,2011,159,Flow weighted mean concentrations,,47.91431793,0.152198422,0.039007892,3.742953777,0.96054115,32.9199549,4.703494927,,,0.11319053
Raisin,2012,0,Flow weighted mean concentrations,,,,,,,,,,,
Raisin,2013,,Flow weighted mean concentrations,,,,,,,,,,,
Raisin,2014,180,Flow weighted mean concentrations,,27.81155015,0.12112462,0.037234043,2.629179331,0.927051672,38.44984802,3.556231003,,,0.083890578
